ID,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
81234,Museu dos Ex-combatentes da Força Expedicionária Brasileira da Região Nordeste do Rio Grande do Sul naII Guerra Mundial,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Caxias do Sul,http://www.caxias.rs.gov.br/cultura,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81234
81235,Museu Digital da História da Medicina do Amazonas,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AM,Manaus,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81235
81236,Casa de Cultura Dona Ezy - Museu Remigense,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PB,Remígio,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81236
81237,Museu Maçonico Past-grão Mestre Mário Verçosa,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AM,Manaus,http://www.glomam.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81237
81238,Memorial do Poder Judiciário do Estado do Ceará,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,CE,Fortaleza,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81238
81239,Museu do Colégio Municipal Pelotense - Sala Luiz Curi Hallal,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Pelotas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81239
81240,Memorial Tomaz Salustino,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,RN,Currais Novos,http://www.minabrejui.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81240
81241,Museu Granbery,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,MG,Juiz de Fora,http://www.granbery.edu.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81241
81242,Memorial Montalvão,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,MG,Montalvânia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81242
81243,Museu das Culturas Dom Bosco,PRIVADA – Não informada,Aberto,Clássico/Tradicional,Antropologia e arqueologia,MS,Campo Grande (Mato Grosso do Sul),www.ucdb.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81243
81244,Museu Desembargador Tycho Brahe Fernandes Neto,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SC,Florianópolis,http://www.tjsc.jus.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81244
81245,Museu do Eucalipto,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,Rio Claro (São Paulo),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81245
81246,Museu Público Municipal Ida Schneider,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Tunápolis,http://www.tunapolis.sc.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81246
81248,Memorial Raimundo Marinho,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AL,Penedo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81248
81249,Museu Ferroviário José Pereira Palhares,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RJ,Paraíba do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81249
81250,"Centro de Formação, Pesquisa e Memória Cultural - Casa do Carnaval",PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Recife,http://casadocarnaval.blogspot.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81250
81251,Museu São Norberto,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Pirapora do Bom Jesus,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81251
81252,Museu da História de Pitangui,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,MG,Pitangui,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81252
81253,Museu de Mineralogia e Arte Sacra,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Congonhas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81253
81254,Museu Virtual de São Luiz do Paraitinga,PÚBLICA – Municipal,Aberto,Virtual,História,SP,São Paulo,http://www.acervodigital.unesp.br/mhar-slp,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81254
81255,Museu das Comunicações Marechal Rondon,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,RO,Ji-Paraná,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81255
81256,Museu da Fundação Nacional de Saúde,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,DF,Brasília,http://www.funasa.gov.br/endereco-do-museu-da-funasa,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81256
81257,Museu de Arte Sacra - Igreja de Nossa Senhora da Conceição,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Niterói,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81257
81258,Museu Leonor e Benevides Beraldo,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SP,São Lourenço da Serra,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81258
81259,Museu Universitário Walter Zumblick - Universidade do Sul de Santa Catarina,PRIVADA – Fundação,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SC,Tubarão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81259
81260,Casa da Memória Marechal Rondon,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,MT,Pontes e Lacerda,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81260
81261,Museu Histórico e Pedagógico Francisco Blasi - MUHP,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Botucatu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81261
81262,Museu Dona Leontina,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,MS,Figueirão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81262
81263,Centro de Ciências de Araraquara,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,Araraquara,http://www.iq.unesp.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81263
81264,Memorial Exalte,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,BA,Jaguaquara,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81264
81265,União dos Moradores de Baiacuí Icatu - Maranhão,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,História,MA,Icatu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81265
81266,Museu do Selo,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,PB,Lagoa Seca,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81266
81267,Museu da Diocese,PRIVADA – Organização Religiosa,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",MT,Diamantino,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81267
81268,Casa de Memória do Tronco Velho Pankararu,PRIVADA – Não informada,Aberto,Clássico/Tradicional,Antropologia e arqueologia,PE,Tacaratu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81268
81269,Memorial do São Paulo Futebol Clube,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,São Paulo,http://www.saopaulofc.net,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81269
81270,Museu do Cartaz e da Gravura Paulo Menten,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Campo Mourão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81270
81271,Museu Municipal Pastor Karl Ramminger,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Mondaí,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81271
81272,Museu do Boneco Animado,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,São José dos Pinhais,http://www.sjp.pr.gov.br/museu-do-boneco-animado,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81272
81273,Casa da Cultura Otacílio Novaes,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Utinga,http://www.utingacomunica.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81273
81274,Casa da Cultura José Francisco Madeira de Viveiros,PÚBLICA – Municipal,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,RJ,Mendes,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81274
81275,Museu Municipal Magnus Leopoldo Kerber,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Peritiba,http://www.peritiba.sc.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81275
81276,Museu a Céu Aberto,PÚBLICA – Municipal,Aberto,Museu de Território/Ecomuseu,História,SP,Santa Fé do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81276
81277,Museu Municipal Napoleão de Mattos Macêdo,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Barreiras,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81277
81278,Parque Estadual do Pau-oco,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Morretes,http://www.iap.pr.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81278
81280,Parque Estadual do Cantão,PÚBLICA – Estadual/Distrital,Aberto,Unidade de conservação da natureza,"Ciências exatas, da terra, biológicas e da saúde",TO,Caseara,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81280
81281,Memorial Aluízio Alves,PRIVADA – Associação,Fechado,Clássico/Tradicional,História,RN,Natal,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81281
81282,Parque Estadual do Turvo,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Derrubadas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81282
81283,Museu Espaço dos Anjos,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Leopoldina,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81283
81284,Museu Herbário CESJ - Universidade Federal de Juiz de Fora,PÚBLICA – Federal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",MG,Juiz de Fora,http://www.ufjf.br/herbario/historico/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81284
81286,Museu Histórico e Pedagógico Amador Bueno da Veiga,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SP,Rio Claro (São Paulo),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81286
81287,Museu Centro de Memórias Leopoldo Hermes,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,SC,Modelo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81287
81288,Museu da Ong Raízes,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,CE,Acopiara,http://ongraizesacopiara.blogspot.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81288
81289,Casa do Imigrante Carl Weege,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,SC,Pomerode,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81289
81290,Museu da Cadeira,PARTICULAR,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Rio de Janeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81290
81291,Museu de Arte de Santa Maria,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RS,Santa Maria (Rio Grande do Sul),https://masmdigital.wixsite.com/masm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81291
81292,Museu Casa Verde,PRIVADA – Não informada,Fechado,Clássico/Tradicional,História,BA,Itabuna,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81292
81293,Museu Anchieta,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,História,SP,São Paulo,https://www.pateodocollegio.com.br/museu-anchieta/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81293
81294,Museu do Sol,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Penápolis,http://www.museudosol.art.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81294
81295,Museu Municipal de São Mateus,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,ES,São Mateus,http://www.saomateus.es.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81295
81296,Centro Cultural Professor Jair Nunes Macuco,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RJ,Carmo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81296
81297,Museu do Forte Orange,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PE,Ilha de Itamaracá,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81297
81298,Casa de Nhozinho,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,Antropologia e arqueologia,MA,São Luís,http://www.turismo.ma.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81298
81299,Centro Vivo da Memória Contemporânea,PRIVADA – Não informada,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,GO,Goiânia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81299
81300,Museu Padre Aristides Andrade Sales,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,CE,Itarema,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81300
81301,Museu Comunitário e Centro de Cultura Xavante de Sangradouro,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,MT,Primavera do Leste,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81301
81303,Museu Histórico de Alcântara,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,MA,Alcântara,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81303
81302,Museu Histórico e Pedagógico Cacique Tibiriçá,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Pirapozinho,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81302
81304,Museu Patrício Corrêa da Câmara,PRIVADA – Associação,Fechado,Clássico/Tradicional,História,RS,Bagé,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81304
81305,Memória da Propaganda - Museu Virtual,PRIVADA – Associação,Aberto,Virtual,"Artes, arquitetura e linguística",RS,Porto Alegre,http://www.memoriadapropaganda.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81305
81306,Memorial Gazola,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,RS,Caxias do Sul,https://www.memorialgazola.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81306
81307,Museu de Arte Sacra da Diocese de Uberlândia,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Uberlândia,http://www.museudeartesacrauberlandia.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81307
81308,Jardim Botânico Municipal Francisca Maria Garfunkel Rischbieter,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PR,Curitiba,http://www.curitiba.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81308
81309,Museu de Arte Sacra da Igreja do Carmo,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",GO,Pirenópolis,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81309
81310,Centro de Interpretação da Natureza Frans Krajcberg/parque Ecológico da Klabin,PRIVADA – Empresa,Aberto,Unidade de conservação da natureza,"Ciências exatas, da terra, biológicas e da saúde",PR,Telêmaco Borba,http://www.klabin.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81310
81311,Museu Itinerante de Itapipoca,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,CE,Itapipoca,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81311
81312,Fazenda Pau D'alho,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,História,RJ,Valença (Rio de Janeiro),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81312
81313,Museu Municipal Oneyda Alvarenga,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Varginha,http://www.varginhacultural.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81313
81314,Parque Estadual do Caracol,PÚBLICA – Estadual/Distrital,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Canela,http://www.canelaturismo.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81314
81315,Museu Emílio Fonteles,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,CE,Bela Cruz,http://www.belacruz.ce.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81315
81316,Núcleo Antártico - Universidade Federal de Santa Maria,PÚBLICA – Federal,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RS,Santa Maria (Rio Grande do Sul),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81316
81317,Centro de Memória da Justiça do Trabalho da 11ª Região - TRT 11,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,AM,Manaus,https://portal.trt11.jus.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81317
81318,Museu Arqueológico do Lajedo de Soledade,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RN,Apodi,http://www.lajedodesoledade.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81318
81319,Museu Guido Viaro,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Curitiba,http://museuguidoviaro.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81319
81320,Museu da Roça Professor Mário Tertuliano Jardim Ornellas,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,História,SP,Tabapuã,http://www.atrnp.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81320
81321,Museu de Favela,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,História,RJ,Rio de Janeiro,http://www.museudefavela.org,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81321
81322,Centro Cultural Palácio Conde dos Arcos,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,GO,Goiás,http://www.agepel.go.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81322
81323,Centro Aprendiz de Pesquisador,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Cubatão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81323
